timestamp,open,high,low,close,volume
1787160600000,4487.705,4491.435,4484.155,4488.405,0.3123
1787161500000,4488.275,4489.205,4484.105,4486.605,0.2649
1787162400000,4486.605,4496.175,4485.365,4487.685,0.5343
1787163300000,4487.635,4487.675,4472.595,4475.085,0.4166
1787164200000,4475.155,4491.665,4471.755,4490.145,0.4016
1787165100000,4490.275,4496.585,4489.255,4494.875,0.2749
1787166000000,4494.955,4505.455,4494.235,4502.985,0.3726
1787166900000,4503.105,4507.635,4502.205,4506.695,0.2909
1787167800000,4506.805,4510.665,4501.875,4506.695,0.322
1787168700000,4506.575,4512.075,4504.885,4511.075,0.4742
1787169600000,4510.995,4511.715,4504.795,4506.435,0.1219
1787170500000,4506.555,4521.675,4506.205,4518.015,0.121
1787171400000,4517.915,4523.255,4517.585,4519.285,0.0884
